date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Bread,240 G,actual,Retail,IRR,20000.0,0.4762
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Pasta,500 G,actual,Retail,IRR,180000.0,4.2857
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Potatoes,KG,actual,Retail,IRR,170000.0,4.0476
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,actual,Retail,IRR,500000.0,11.9048
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Wheat flour,KG,actual,Retail,IRR,208000.0,4.9524
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,actual,Retail,IRR,950000.0,22.619
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs","Fish (tuna, canned)",180 G,actual,Retail,IRR,550000.0,13.0952
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,IRR,810000.0,19.2857
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,milk and dairy,Cheese (local),450 G,actual,Retail,IRR,430000.0,10.2381
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,milk and dairy,Milk (pasteurized),200 ML,actual,Retail,IRR,80000.0,1.9048
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,milk and dairy,Yogurt,KG,actual,Retail,IRR,300000.0,7.1429
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Salt (iodised),500 G,actual,Retail,IRR,55000.0,1.3095
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,actual,Retail,IRR,235000.0,5.5952
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Tea (black),500 G,actual,Retail,IRR,900000.0,21.4286
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Tomatoes (paste),KG,actual,Retail,IRR,450000.0,10.7143
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Alcohol (spray),500 ML,actual,Retail,IRR,350000.0,8.3333
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Bleach (chlorine),750 G,actual,Retail,IRR,130000.0,3.0952
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Electricity,kWh,actual,Retail,IRR,700.0,0.0167
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Fuel (gas),Cubic meter,actual,Retail,IRR,966.0,0.023
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Handwash soap,0.13 KG,actual,Retail,IRR,98000.0,2.3333
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Shampoo,450 ML,actual,Retail,IRR,330000.0,7.8571
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Water,Cubic meter,actual,Retail,IRR,11640.0,0.2771
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (sunflower),810 G,actual,Retail,IRR,594000.0,14.1429
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,actual,Retail,IRR,594000.0,14.1429
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Beans (kidney red),900 G,actual,Retail,IRR,850000.0,20.2381
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Chickpeas,900 G,actual,Retail,IRR,780000.0,18.5714
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,actual,Retail,IRR,750000.0,17.8571
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,"Peas (yellow, split)",900 G,actual,Retail,IRR,750000.0,17.8571
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Apples,KG,actual,Retail,IRR,600000.0,14.2857
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Cucumbers,KG,actual,Retail,IRR,250000.0,5.9524
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Eggplants,KG,actual,Retail,IRR,200000.0,4.7619
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Onions,KG,actual,Retail,IRR,150000.0,3.5714
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Parsley,KG,actual,Retail,IRR,260000.0,6.1905
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Tomatoes,KG,actual,Retail,IRR,200000.0,4.7619
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Bread,240 G,actual,Retail,IRR,20000.0,0.4762
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Pasta,500 G,actual,Retail,IRR,180000.0,4.2857
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Potatoes,KG,actual,Retail,IRR,180000.0,4.2857
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,actual,Retail,IRR,500000.0,11.9048
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Wheat flour,KG,actual,Retail,IRR,199800.0,4.7571
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,actual,Retail,IRR,1000000.0,23.8095
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs","Fish (tuna, canned)",180 G,actual,Retail,IRR,650000.0,15.4762
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,IRR,835000.0,19.881
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,milk and dairy,Cheese (local),450 G,actual,Retail,IRR,430000.0,10.2381
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,milk and dairy,Milk (pasteurized),200 ML,actual,Retail,IRR,90000.0,2.1429
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,milk and dairy,Yogurt,KG,actual,Retail,IRR,360000.0,8.5714
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Salt (iodised),500 G,actual,Retail,IRR,55000.0,1.3095
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,actual,Retail,IRR,255000.0,6.0714
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Tea (black),500 G,actual,Retail,IRR,1100000.0,26.1905
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Tomatoes (paste),KG,actual,Retail,IRR,500000.0,11.9048
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Alcohol (spray),500 ML,actual,Retail,IRR,350000.0,8.3333
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Bleach (chlorine),750 G,actual,Retail,IRR,130000.0,3.0952
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Electricity,kWh,actual,Retail,IRR,700.0,0.0167
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Fuel (gas),Cubic meter,actual,Retail,IRR,966.0,0.023
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Handwash soap,0.13 KG,actual,Retail,IRR,110000.0,2.619
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Shampoo,450 ML,actual,Retail,IRR,376000.0,8.9524
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,non-food,Water,Cubic meter,actual,Retail,IRR,11640.0,0.2771
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (sunflower),810 G,actual,Retail,IRR,594000.0,14.1429
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,actual,Retail,IRR,594000.0,14.1429
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Beans (kidney red),900 G,actual,Retail,IRR,890000.0,21.1905
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Chickpeas,900 G,actual,Retail,IRR,850000.0,20.2381
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,actual,Retail,IRR,814000.0,19.381
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,"Peas (yellow, split)",900 G,actual,Retail,IRR,850000.0,20.2381
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Apples,KG,actual,Retail,IRR,900000.0,21.4286
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Cucumbers,KG,actual,Retail,IRR,250000.0,5.9524
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Eggplants,KG,actual,Retail,IRR,200000.0,4.7619
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Onions,KG,actual,Retail,IRR,160000.0,3.8095
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Parsley,KG,actual,Retail,IRR,280000.0,6.6667
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,vegetables and fruits,Tomatoes,KG,actual,Retail,IRR,200000.0,4.7619
2021-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2021-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2021-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2021-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2021-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2021-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2021-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2021-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2021-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2021-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2021-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2021-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2021-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2021-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2021-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2022-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2022-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2022-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2022-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2022-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2022-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2022-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2022-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2022-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2022-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2022-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2022-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2022-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2022-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2022-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2022-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2022-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2022-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2022-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2022-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2022-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2022-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2022-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2022-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2022-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2022-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2022-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2022-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2022-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2022-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2022-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2022-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2022-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2022-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice (local),KG,forecast,Retail,IRR,0.0,0.0
2022-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar,KG,forecast,Retail,IRR,0.0,0.0
2022-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2022-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2022-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),L,forecast,Retail,IRR,0.0,0.0
2022-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils,KG,forecast,Retail,IRR,0.0,0.0
2022-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2022-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2022-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2022-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2022-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2022-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2022-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2022-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2022-10-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2022-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2022-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2022-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2022-11-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2022-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2022-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2022-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2022-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2022-12-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2023-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2023-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2023-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2023-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2023-01-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2023-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2023-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2023-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2023-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2023-02-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2023-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2023-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2023-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2023-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2023-03-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2023-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2023-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2023-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2023-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2023-04-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2023-05-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2023-06-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2023-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2023-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2023-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2023-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2023-07-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2023-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2023-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2023-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2023-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2023-08-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
2023-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,cereals and tubers,Rice,KG,forecast,Retail,IRR,0.0,0.0
2023-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,"meat, fish and eggs",Eggs,1.8 KG,forecast,Retail,IRR,0.0,0.0
2023-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,miscellaneous food,Sugar (white),KG,forecast,Retail,IRR,0.0,0.0
2023-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,oil and fats,Oil (vegetable),810 G,forecast,Retail,IRR,0.0,0.0
2023-09-15,Tehran,Tehran,Tehran Market,35.72,51.4,pulses and nuts,Lentils (green),900 G,forecast,Retail,IRR,0.0,0.0
